Area_Type,Area_Name,Year,Time_Period,Ownership,NAICS_Level,NAICS_Code,Industry_Name,Establishments,Average_Monthly_Employment,1st_Month_Emp,2nd_Month_Emp,3rd_Month_Emp,Total_Wages,Average_Weekly_Wages
County,Santa Cruz County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,21,128,0,0,0,20812438,3135
County,Santa Cruz County,2022,Annual,Private,5,54181,Advertising Agencies,7,10,0,0,0,1639123,3126
County,Santa Cruz County,2022,Annual,Federal Government,5,92212,Police Protection,1,14,0,0,0,2213623,3059
County,Santa Cruz County,2022,Annual,Private,6,813920,Professional Organizations,9,36,0,0,0,5472291,2951
County,Santa Cruz County,2022,Annual,Private,3,221,Utilities,15,220,0,0,0,33744012,2944
County,Santa Cruz County,2022,Annual,Private,3,336,Transportation Equipment Manufacturing,15,1708,0,0,0,249394743,2808
County,Shasta County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,29,77,0,0,0,13488145,3372
County,Shasta County,2022,Annual,Private,2,21,Mining,4,105,0,0,0,15064751,2753
County,Shasta County,2022,Annual,Private,5,51211,Motion Picture and Video Production,9,20,0,0,0,2864748,2698
County,Shasta County,2022,Annual,Federal Government,5,92611,Administration of General Economic Prog,2,24,0,0,0,3100478,2511
County,Shasta County,2022,Annual,Private,5,52394,Portfolio Management and Investment Advice,17,50,0,0,0,6144081,2344
County,Shasta County,2022,Annual,Private,4,5511,Management of Companies and Enterprises,24,514,0,0,0,58761192,2199
County,Shasta County,2022,Annual,Private,4,5239,Other Financial Investment Activities,22,62,0,0,0,6902040,2158
County,Shasta County,2022,Annual,Private,4,3273,Cement & Concrete Product Manufacturing,5,230,0,0,0,25114959,2100
County,Shasta County,2022,Annual,Private,5,23713,Power/Communication System Construction,3,58,0,0,0,6288667,2073
County,Shasta County,2022,Annual,Federal Government,4,9221,"Justice, Public Order, and Safety Activi",5,23,0,0,0,2448923,2055
County,Sierra County,2022,Annual,Federal Government,2,1028,Public Administration,2,28,0,0,0,2464709,1713
County,Sierra County,2022,Annual,Local Government,5,92219,Other Justice and Safety Activities,1,22,0,0,0,1864412,1661
County,Sierra County,2022,Annual,Local Government,6,524298,All Other Insurance Related Activities,1,13,0,0,0,1036605,1543
County,Sierra County,2022,Annual,Local Government,3,237,Heavy and Civil Engineering Construction,1,18,0,0,0,1312744,1377
County,Sierra County,2022,Annual,Private,2,1024,Professional and Business Services,5,10,0,0,0,695470,1372
County,Sierra County,2022,Annual,Local Government,6,921130,Public Finance Activities,1,10,0,0,0,646701,1298
County,Sierra County,2022,Annual,Local Government,5,92411,"Air, Water and Waste Program Admin",1,5,0,0,0,306850,1287
County,Sierra County,2022,Annual,Private,1,101,Goods-Producing,22,50,0,0,0,3260934,1265
County,Sierra County,2022,Annual,Local Government,3,922,"Justice, Public Order, and Safety Activi",2,32,0,0,0,2039707,1232
County,Sierra County,2022,Annual,Private,2,56,Administrative and Waste Services,4,8,0,0,0,512548,1195
County,Siskiyou County,2022,Annual,Federal Government,5,92615,Licensing/Regulating Commercial Sectors,1,0,0,0,0,102618,5920
County,Siskiyou County,2022,Annual,Private,4,4233,Lumber and Supply Merchant Wholesalers,3,6,0,0,0,624855,2031
County,Siskiyou County,2022,Annual,Federal Government,5,52229,Other Nondeposit Credit Intermediation,1,1,0,0,0,104091,2002
County,Siskiyou County,2022,Annual,Local Government,6,485410,School and Employee Bus Transportation,1,3,0,0,0,271260,1897
County,Siskiyou County,2022,Annual,Private,4,5171,Wired Telecommunications Carriers,6,87,0,0,0,8444145,1870
County,Siskiyou County,2022,Annual,Private,3,488,Support Activities for Transportation,7,23,0,0,0,2134911,1805
County,Siskiyou County,2022,Annual,Federal Government,6,922190,Other Justice and Safety Activities,1,1,0,0,0,92134,1772
County,Siskiyou County,2022,Annual,Federal Government,3,924,Administration of Environmental Programs,14,495,0,0,0,42983283,1669
County,Siskiyou County,2022,Annual,Private,6,238222,Nonresidential Plumbing/HVAC Contractors,3,46,0,0,0,3985426,1669
County,Siskiyou County,2022,Annual,Private,2,51,Information,14,117,0,0,0,9434868,1550
County,Solano County,2022,Annual,Federal Government,6,928120,International Affairs,1,2,0,0,0,269976,3279
County,Solano County,2022,Annual,Private,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",5,38,0,0,0,6070451,3065
County,Solano County,2022,Annual,Federal Government,5,92212,Police Protection,1,8,0,0,0,1302243,3036
County,Solano County,2022,Annual,Private,4,2211,Power Generation and Supply,4,39,0,0,0,6113301,3002
County,Solano County,2022,Annual,Private,6,237130,Power/Communication System Construction,13,1640,0,0,0,251535448,2949
County,Solano County,2022,Annual,Private,6,522292,Real Estate Credit,26,108,0,0,0,16153563,2876
County,Solano County,2022,Annual,Private,6,621491,HMO Medical Centers,31,5266,0,0,0,779845040,2848
County,Solano County,2022,Annual,Private,4,2371,Utility System Construction,28,2372,0,0,0,347701841,2819
County,Solano County,2022,Annual,Private,6,813930,Labor Unions & Other Labor Organizations,12,151,0,0,0,21929163,2797
County,Solano County,2022,Annual,Private,6,531312,Nonresidential Property Managers,10,41,0,0,0,5716647,2709
County,Sonoma County,2022,Annual,Private,6,334413,Semiconductor and Related Devices,7,388,0,0,0,502814199,24948
County,Sonoma County,2022,Annual,Private,5,33441,Semiconductor and Electronic Components,15,754,0,0,0,528791851,13493
County,Sonoma County,2022,Annual,Private,3,334,Computer and Electronic Product Mfg,60,3264,0,0,0,913215982,5380
County,Sonoma County,2022,Annual,Private,5,52391,Miscellaneous Intermediation,4,7,0,0,0,1983497,5322
County,Sonoma County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,71,243,0,0,0,64447310,5095
County,Sonoma County,2022,Annual,Private,3,523,Financial Investment & Related Activity,200,578,0,0,0,115446623,3842
County,Sonoma County,2022,Annual,Private,6,541511,Custom Computer Programming Services,80,310,0,0,0,61533004,3823
County,Sonoma County,2022,Annual,Private,4,3329,Other Fabricated Metal Product Mfg,9,147,0,0,0,27334330,3576
County,Sonoma County,2022,Annual,Private,4,5122,Sound Recording Industries,7,11,0,0,0,2049139,3477
County,Sonoma County,2022,Annual,Federal Government,5,92812,International Affairs,1,1,0,0,0,176300,3390
County,Stanislaus County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,21,83,0,0,0,19940804,4630
County,Stanislaus County,2022,Annual,Private,6,621491,HMO Medical Centers,19,3043,0,0,0,474569371,2999
County,Stanislaus County,2022,Annual,Private,6,541611,Administrative Management Consulting Svc,46,83,0,0,0,12425935,2879
County,Stanislaus County,2022,Annual,Private,5,62149,Other Outpatient Care Centers,55,3770,0,0,0,529922385,2703
County,Stanislaus County,2022,Annual,Local Government,5,92111,Executive Offices,1,13,0,0,0,1853512,2657
County,Stanislaus County,2022,Annual,Local Government,6,221112,Fossil Fuel Electric Power Generation,1,21,0,0,0,2869161,2597
County,Stanislaus County,2022,Annual,Private,3,324,Petroleum & Coal Products Manufacturing,3,58,0,0,0,7715826,2566
County,Stanislaus County,2022,Annual,Private,4,6214,Outpatient Care Centers,84,4503,0,0,0,568822342,2429
County,Stanislaus County,2022,Annual,Private,6,551114,Managing Offices,35,1415,0,0,0,175232919,2381
County,Stanislaus County,2022,Annual,Private,5,55111,Management of Companies and Enterprises,39,1469,0,0,0,181439086,2375
County,Sutter County,2022,Annual,Private,6,532412,Other Heavy Machinery Rental and Leasing,4,97,0,0,0,14029730,2779
County,Sutter County,2022,Annual,Private,5,62149,Other Outpatient Care Centers,16,437,0,0,0,57363099,2524
County,Sutter County,2022,Annual,Local Government,3,813,Membership Organizations & Associations,1,2,0,0,0,212501,2452
County,Sutter County,2022,Annual,Private,5,52229,Other Nondeposit Credit Intermediation,10,44,0,0,0,5488785,2408
County,Sutter County,2022,Annual,Private,4,6214,Outpatient Care Centers,21,478,0,0,0,59553206,2398
County,Sutter County,2022,Annual,Local Government,2,52,Finance and Insurance,1,3,0,0,0,359740,2306
County,Sutter County,2022,Annual,Private,6,522292,Real Estate Credit,5,18,0,0,0,2069135,2252
County,Sutter County,2022,Annual,Private,4,2362,Nonresidential Building Construction,7,176,0,0,0,19482341,2127
County,Sutter County,2022,Annual,Private,5,62111,Offices of Physicians,70,445,0,0,0,46734903,2021
County,Sutter County,2022,Annual,Private,3,532,Rental and Leasing Services,15,185,0,0,0,18362611,1906
County,Tehama County,2022,Annual,Private,4,2371,Utility System Construction,8,313,0,0,0,44741462,2753
County,Tehama County,2022,Annual,Private,3,237,Heavy and Civil Engineering Construction,12,327,0,0,0,45627427,2685
County,Tehama County,2022,Annual,Private,6,238912,Nonresidential Site Preparation Contrs,8,295,0,0,0,38055127,2481
County,Tehama County,2022,Annual,Private,5,23891,Site Preparation Contractors,14,299,0,0,0,38255562,2465
County,Tehama County,2022,Annual,Private,4,2389,Other Specialty Trade Contractors,19,308,0,0,0,38715759,2419
County,Tehama County,2022,Annual,Private,3,523,Financial Investment & Related Activity,6,12,0,0,0,1428266,2321
County,Tehama County,2022,Annual,Private,6,424210,Druggists' Goods Merchant Wholesalers,3,7,0,0,0,775611,2210
County,Tehama County,2022,Annual,State Government,6,922150,Parole Offices and Probation Offices,1,10,0,0,0,1124691,2093
County,Tehama County,2022,Annual,Private,6,531190,Lessors of Other Real Estate Property,4,11,0,0,0,1186566,2059
County,Tehama County,2022,Annual,Private,4,5621,Waste Collection,3,81,0,0,0,8471576,2018
County,Trinity County,2022,Annual,Private,3,112,Animal Production,4,6,0,0,0,787706,2525
County,Trinity County,2022,Annual,Local Government,6,221122,Electric Power Distribution,1,32,0,0,0,4120019,2476
County,Trinity County,2022,Annual,Local Government,2,1021,"Trade, Transportation, and Utilities",3,41,0,0,0,4633036,2151
County,Trinity County,2022,Annual,Private,2,1013,Manufacturing,10,180,0,0,0,19250249,2060
County,Trinity County,2022,Annual,Federal Government,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",1,10,0,0,0,942996,1909
County,Trinity County,2022,Annual,Local Government,6,921150,Tribal Governments,1,21,0,0,0,1951791,1831
County,Trinity County,2022,Annual,Private,1,101,Goods-Producing,55,318,0,0,0,28428001,1721
County,Trinity County,2022,Annual,Federal Government,5,92412,Administration of Conservation Programs,4,168,0,0,0,14612893,1670
County,Trinity County,2022,Annual,Private,3,484,Truck Transportation,4,4,0,0,0,380465,1657
County,Trinity County,2022,Annual,State Government,6,922120,Police Protection,2,23,0,0,0,1861717,1562
County,Tulare County,2022,Annual,Private,6,523150,Investment Banking and Securities Intermediation,16,43,0,0,0,6908622,3120
County,Tulare County,2022,Annual,Private,2,1029,Unclassified,7,5,0,0,0,651921,2639
County,Tulare County,2022,Annual,Local Government,6,922160,Fire Protection,3,165,0,0,0,20792680,2425
County,Tulare County,2022,Annual,Private,4,4246,Chemical Merchant Wholesalers,5,45,0,0,0,5452052,2326
County,Tulare County,2022,Annual,Private,5,42472,Other Petroleum Merchant Wholesalers,5,93,0,0,0,11040688,2287
County,Tulare County,2022,Annual,Private,6,522299,"International, Secondary Market, and All Other Nondepository Credit Interm",7,96,0,0,0,10353657,2074
County,Tulare County,2022,Annual,Private,5,42449,Other Grocery Product Merchant Whsle,10,169,0,0,0,17930101,2046
County,Tulare County,2022,Annual,Local Government,5,62411,Child and Youth Services,1,5,0,0,0,528261,1998
County,Tulare County,2022,Annual,Private,4,4247,Petroleum Merchant Wholesalers,10,170,0,0,0,17293953,1953
County,Tulare County,2022,Annual,Local Government,3,925,Community and Housing Program Admin,3,44,0,0,0,4363322,1929
County,Tuolumne County,2022,Annual,Federal Government,6,541715,"Research and Dvlpmt in PS, ES, and Life Sci (except Nanotech and Biotech)",1,3,0,0,0,341052,2539
County,Tuolumne County,2022,Annual,State Government,5,92215,Parole Offices and Probation Offices,0,0,0,0,0,31220,2402
County,Tuolumne County,2022,Annual,Private,5,33451,Electronic Instrument Manufacturing,3,27,0,0,0,3301089,2351
County,Tuolumne County,2022,Annual,Federal Government,3,621,Ambulatory Health Care Services,1,16,0,0,0,1793178,2155
County,Tuolumne County,2022,Annual,Local Government,5,22111,Electric Power Generation,1,26,0,0,0,2875144,2154
County,Tuolumne County,2022,Annual,Local Government,5,62149,Other Outpatient Care Centers,1,40,0,0,0,4268878,2074
County,Tuolumne County,2022,Annual,Private,4,2379,Other Heavy Construction,3,57,0,0,0,5827637,1969
County,Tuolumne County,2022,Annual,Private,5,54161,Management Consulting Services,13,15,0,0,0,1521083,1961
County,Tuolumne County,2022,Annual,Private,5,53139,Other Activities Related to Real Estate,3,10,0,0,0,1025804,1940
County,Tuolumne County,2022,Annual,Private,6,236220,Commercial Building Construction,9,68,0,0,0,6863914,1936
United States,United States,2022,Annual,State Government,5,52592,"Trusts, Estates, and Agency Accounts",3,1,0,0,0,315181,12122
United States,United States,2022,Annual,Private,6,334111,Electronic Computer Manufacturing,959,113303,0,0,0,34558923040,5866
United States,United States,2022,Annual,Private,5,51929,Web Search Portals and All Other Information Services,13645,154843,0,0,0,46592156532,5787
United States,United States,2022,Annual,Private,6,523160,Commodity Contracts Intermediation,3515,23641,0,0,0,6984577415,5682
United States,United States,2022,Annual,Private,6,523940,Portfolio Management and Investment Advice,80029,471704,0,0,0,131000000000,5341
United States,United States,2022,Annual,Private,4,5239,Other Financial Investment Activities,97631,557606,0,0,0,149000000000,5136
United States,United States,2022,Annual,Private,4,3341,Computers and Peripheral Equipment,2200,160716,0,0,0,41832171056,5006
United States,United States,2022,Annual,Private,5,52591,Open-End Investment Funds,1082,3141,0,0,0,793742931,4860
United States,United States,2022,Annual,Private,6,523210,Securities and Commodities Exchanges,640,6721,0,0,0,1569401511,4490
United States,United States,2022,Annual,Private,4,5259,Other Investment Pools and Funds,7013,16690,0,0,0,3698584807,4262
County,Ventura County,2022,Annual,Private,5,52599,Other Financial Vehicles,5,25,0,0,0,9697054,7337
County,Ventura County,2022,Annual,Private,4,5231,Security & Commodity Investment Activity,92,456,0,0,0,120447172,5077
County,Ventura County,2022,Annual,Private,6,541512,Computer Systems Design Services,164,1460,0,0,0,380388645,5010
County,Ventura County,2022,Annual,Private,4,4235,Metal and Mineral Merchant Wholesalers,14,101,0,0,0,25885703,4953
County,Ventura County,2022,Annual,Private,4,5259,Other Investment Pools and Funds,10,42,0,0,0,10293763,4732
County,Ventura County,2022,Annual,Private,5,51212,Motion Picture and Video Distribution,7,8,0,0,0,1610202,3996
County,Ventura County,2022,Annual,Private,3,518,"ISPs, Search Portals, & Data Processing",38,461,0,0,0,92662196,3868
County,Ventura County,2022,Annual,Private,6,512250,Record Production and Distribution,8,4,0,0,0,797653,3835
County,Ventura County,2022,Annual,Private,5,42421,Druggists' Goods Merchant Wholesalers,55,1470,0,0,0,288428633,3773
County,Ventura County,2022,Annual,Private,3,523,Financial Investment & Related Activity,319,1058,0,0,0,199186607,3621
County,Yolo County,2022,Annual,Private,4,7115,Independent Artists/Writers/Performers,11,9,0,0,0,1599751,3619
County,Yolo County,2022,Annual,Private,6,237130,Power/Communication System Construction,7,299,0,0,0,52208861,3361
County,Yolo County,2022,Annual,Private,6,621111,"Offices of Physicians, ex. Mental Health",81,585,0,0,0,96282812,3168
County,Yolo County,2022,Annual,Federal Government,6,926110,Administration of General Economic Prog,0,0,0,0,0,13517,3119
County,Yolo County,2022,Annual,Private,4,6211,Offices of Physicians,96,630,0,0,0,100564567,3072
County,Yolo County,2022,Annual,Private,4,3253,Agricultural Chemical Manufacturing,4,172,0,0,0,27008432,3029
